Case ID_Prev0,Activity_Prev0,Resource_Prev0,Complete Timestamp_Prev0,(case) IDofConceptCase_Prev0,(case) Includes_subCases_Prev0,(case) Responsible_actor_Prev0,(case) SUMleges_Prev0,(case) caseProcedure_Prev0,(case) caseStatus_Prev0,(case) case_type_Prev0,(case) landRegisterID_Prev0,(case) last_phase_Prev0,(case) parts_Prev0,(case) requestComplete_Prev0,(case) termName_Prev0,action_code_Prev0,activityNameEN_Prev0,activityNameNL_Prev0,concept:name_Prev0,dateFinished_Prev0,dateStop_Prev0,dueDate_Prev0,lifecycle:transition_Prev0,monitoringResource_Prev0,planned_Prev0,question_Prev0,Case ID,Activity,Resource,Complete Timestamp,(case) IDofConceptCase,(case) Includes_subCases,(case) Responsible_actor,(case) SUMleges,(case) caseProcedure,(case) caseStatus,(case) case_type,(case) landRegisterID,(case) last_phase,(case) parts,(case) requestComplete,(case) termName,action_code,activityNameEN,activityNameNL,concept:name,dateFinished,dateStop,dueDate,lifecycle:transition,monitoringResource,planned,question
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,25,20,24027,810,0,9,409,2,1,0,140,6,4,1,1,25,200,229,25,2653,2,2682,0,2,25343,409
548,27,12,2611,333,1,15,613,2,0,0,140,16,88,1,13,27,151,120,27,3033,2,3340,0,18,38879,409,548,28,12,2612,333,1,15,613,2,0,0,140,16,88,1,13,28,214,272,28,3033,2,3340,0,14,38879,417
199,281,5,6054,810,0,6,218,2,0,0,140,23,4,1,13,281,1,3,281,3532,2,3340,0,20,488,411,199,285,5,6064,810,0,6,218,2,0,0,140,23,4,1,13,285,14,38,285,3532,2,3340,0,20,496,411
633,44,12,215,810,1,11,189,2,0,0,140,23,52,1,13,44,202,230,44,113,2,3340,0,14,38879,315,633,46,12,912,810,1,11,189,2,0,0,140,23,52,1,13,46,280,56,46,205,2,3340,0,14,10936,409
871,66,5,3676,563,0,6,50,2,0,0,140,6,4,1,1,66,181,222,66,3195,2,3340,0,2,17696,411,871,68,5,3677,563,0,6,50,2,0,0,140,6,4,1,1,68,219,82,68,3195,2,3340,0,2,17697,411
417,32,7,18234,810,1,6,70,2,0,0,140,23,4,1,1,32,12,27,32,1956,2,3340,0,4,5419,417,417,34,12,16627,810,1,6,70,2,0,0,140,23,4,1,1,34,205,254,34,1686,2,3340,0,4,5161,417
341,68,5,13012,232,0,6,139,2,0,0,140,23,4,1,1,68,206,26,68,1242,2,3340,0,20,3594,417,341,69,5,13012,232,0,6,139,2,0,0,140,23,4,1,1,69,152,121,69,1242,2,3340,0,12,38879,409
4,138,14,20198,810,2,16,268,2,1,0,140,6,4,1,1,138,272,32,138,2043,2,3340,0,17,32952,409,4,139,14,19103,810,2,16,268,2,1,0,140,6,4,1,1,139,95,186,139,2043,2,3340,0,17,32953,409
930,26,12,89,607,0,6,74,2,1,0,76,6,4,1,1,26,3,5,26,1367,2,3340,0,4,19101,411,930,27,12,89,607,0,6,74,2,1,0,76,6,4,1,1,27,151,120,27,1367,2,3340,0,4,19102,409
510,57,7,3764,324,0,15,233,2,0,0,33,5,25,1,11,57,206,26,57,3207,2,3340,0,4,9429,417,510,63,7,3764,324,0,15,233,2,0,0,33,5,25,1,11,63,152,121,63,3207,2,3340,0,18,38879,409
269,31,16,21701,810,0,6,613,2,0,0,140,16,4,1,7,31,116,115,31,2539,2,291,0,20,1015,411,269,34,16,21702,810,0,6,613,2,0,0,140,16,4,1,7,34,205,254,34,2539,2,3340,0,19,7681,417
295,119,15,9078,199,0,6,34,2,0,0,140,23,82,1,1,119,195,242,119,641,2,3340,0,20,2341,409,295,138,15,9136,199,0,6,34,2,0,0,140,23,82,1,1,138,272,32,138,641,2,3340,0,20,2342,409
703,148,14,2777,428,0,9,217,1,1,0,140,6,41,1,1,148,83,248,148,2990,2,3340,0,17,17262,409,703,171,12,11434,428,0,9,217,1,1,0,140,6,41,1,1,171,116,115,171,2190,2,1938,0,4,12811,411
1086,130,16,2407,810,1,6,194,2,0,0,140,24,52,1,13,130,159,128,130,3001,2,3340,0,19,26077,409,1086,131,16,2407,810,1,6,194,2,0,0,140,24,52,1,13,131,162,131,131,3001,2,3340,0,19,26079,409
375,50,7,17239,244,0,9,406,2,1,0,140,23,4,1,1,50,258,110,50,2201,2,3340,0,4,4434,409,375,50,5,19647,244,0,9,406,2,1,0,140,23,4,1,1,50,258,110,50,2201,2,3340,0,4,6603,409
686,27,17,8936,416,0,3,613,2,0,0,140,16,83,0,13,27,151,120,27,617,2,3340,0,4,38879,409,686,28,17,8937,416,0,3,613,2,0,0,140,16,83,0,13,28,214,272,28,617,2,3340,0,4,38879,417
555,89,7,3260,339,0,6,320,2,0,0,42,23,82,1,1,89,123,282,89,3139,2,3340,0,4,9253,411,555,96,7,3261,339,0,6,320,2,0,0,42,23,82,1,1,96,16,59,96,3139,2,3340,0,4,9254,411
96,63,2,5715,72,2,16,200,2,0,0,8,24,0,0,13,63,152,121,63,3257,2,3340,0,2,35993,409,96,66,2,5715,72,2,16,200,2,0,0,8,24,0,0,13,66,181,222,66,3257,2,3340,0,2,35994,411
320,38,13,10584,810,0,6,529,0,0,0,140,23,4,1,1,38,104,198,38,878,2,3340,0,20,2739,409,320,42,13,10584,810,0,6,529,0,0,0,140,23,4,1,1,42,203,231,42,878,2,3340,0,20,2742,409
278,51,5,1601,188,0,6,91,2,0,0,140,23,4,1,13,51,5,9,51,316,2,3340,0,20,1509,411,278,55,5,1602,188,0,6,91,2,0,0,140,23,4,1,13,55,7,29,55,316,2,3340,0,20,1511,417
710,68,7,18654,433,0,6,518,0,0,0,54,6,4,1,1,68,219,82,68,1765,2,3340,0,4,14649,411,710,75,7,18656,433,0,6,518,0,0,0,54,6,4,1,1,75,281,55,75,1765,2,3340,0,4,14650,409
664,187,12,9925,402,0,9,94,1,1,0,140,23,14,0,1,187,0,2,187,472,2,3340,0,4,11718,411,664,188,12,9926,402,0,9,94,1,1,0,140,23,14,0,1,188,7,29,188,472,2,3340,0,4,11719,419
1187,130,16,4625,804,2,16,374,1,1,0,140,6,77,1,1,130,159,128,130,3380,2,3340,0,19,36273,409,1187,131,16,4625,804,2,16,374,1,1,0,140,6,77,1,1,131,162,131,131,3380,2,3340,0,19,36276,409
505,63,12,21592,810,1,11,613,2,0,0,140,23,52,1,13,63,152,121,63,2544,2,3340,0,14,38879,409,505,68,12,21593,810,1,11,613,2,0,0,140,23,52,1,13,68,219,82,68,2544,2,3340,0,14,7756,411
1033,251,5,20088,688,1,9,560,2,1,0,140,6,4,0,1,251,213,218,251,2266,2,3340,0,2,24396,409,1033,252,5,20092,688,1,9,560,2,1,0,140,6,4,0,1,252,107,197,252,2266,2,3340,0,2,24397,409
365,118,14,16719,239,1,6,337,2,0,0,140,23,4,1,1,118,120,154,118,1689,2,3340,0,4,5132,409,365,119,14,16636,239,1,6,337,2,0,0,140,23,4,1,1,119,195,242,119,1690,2,3340,0,17,5165,409
892,81,18,5164,580,0,6,613,2,0,0,140,24,54,1,13,81,180,219,81,3459,2,3340,0,21,18272,411,892,87,18,5166,580,0,6,613,2,0,0,140,24,54,1,13,87,17,161,87,3459,2,3340,0,21,18274,409
741,209,5,20236,810,0,9,613,2,1,0,140,16,4,0,5,209,112,271,209,2053,2,3340,0,2,15332,417,741,216,5,20237,810,0,9,613,2,1,0,140,16,4,0,5,216,70,66,216,2060,2,3340,0,2,15333,409
119,165,16,931,86,2,6,193,2,0,0,140,8,60,1,13,165,187,268,165,216,2,3340,0,19,37842,409,119,171,16,4253,86,2,6,193,2,0,0,140,8,60,1,13,171,116,115,171,3316,2,3191,0,19,36089,411
41,29,12,18389,25,2,16,69,2,1,0,140,6,13,0,1,29,214,272,29,1976,2,3340,0,2,32717,409,41,30,12,18454,25,2,16,69,2,1,0,140,6,13,0,1,30,91,193,30,1976,2,3340,0,2,32718,409
361,28,17,12238,810,0,9,300,2,1,0,140,23,4,1,1,28,190,209,28,1093,2,725,0,20,3304,417,361,29,17,12239,810,0,9,300,2,1,0,140,23,4,1,1,29,214,272,29,1093,2,714,0,20,3305,409
65,44,12,22122,45,2,6,200,2,0,0,140,24,52,1,13,44,202,230,44,2335,2,3340,0,14,33758,409,65,47,12,22122,45,2,6,200,2,0,0,140,24,52,1,13,47,47,109,47,2335,2,3340,0,14,33758,411
858,75,7,3212,552,0,9,98,2,1,0,70,6,4,0,1,75,281,55,75,3130,2,3340,0,4,17579,409,858,76,7,3213,552,0,9,98,2,1,0,70,6,4,0,1,76,22,107,76,3130,2,3340,0,4,17580,409
800,37,17,20106,507,0,6,463,2,0,0,140,24,68,0,13,37,221,221,37,2030,2,3340,0,21,15278,409,800,38,17,20106,507,0,6,463,2,0,0,140,24,68,0,13,38,104,198,38,2030,2,3340,0,21,15279,409
589,73,7,6376,810,0,6,495,2,0,0,140,23,5,1,1,73,281,55,73,3676,2,3340,0,4,10247,409,589,77,7,6377,810,0,6,495,2,0,0,140,23,5,1,1,77,22,107,77,3676,2,3340,0,4,10248,409
1104,141,16,6626,740,0,9,174,2,1,0,127,24,4,1,13,141,95,186,141,3720,2,3340,0,19,27857,409,1104,142,16,6626,740,0,9,174,2,1,0,127,24,4,1,13,142,94,184,142,3720,2,3340,0,19,27858,409
328,81,5,13178,226,0,6,96,2,0,0,140,23,4,1,1,81,7,29,81,1265,2,3340,0,14,3688,417,328,85,5,13179,226,0,6,96,2,0,0,140,23,4,1,1,85,221,221,85,1265,2,3340,0,14,3689,409
151,89,2,9193,111,2,16,589,2,1,0,140,6,4,0,1,89,123,282,89,653,2,3340,0,2,38741,411,151,96,2,9193,111,2,16,589,2,1,0,140,6,4,0,1,96,16,59,96,653,2,3340,0,2,38742,411
1079,122,16,6644,721,0,0,239,2,1,0,140,6,4,1,1,122,191,243,122,3726,2,3340,0,0,37088,409,1079,123,16,6644,721,0,0,239,2,1,0,140,6,4,1,1,123,225,171,123,3726,2,3340,0,0,37131,409
827,115,7,21503,526,0,9,98,2,1,0,66,6,4,0,1,115,18,267,115,2533,2,3340,0,4,16209,411,827,116,7,21504,526,0,9,98,2,1,0,66,6,4,0,1,116,58,20,116,2533,2,3340,0,12,38879,409
143,250,2,7479,103,2,1,613,2,0,0,140,24,4,0,13,250,41,85,250,3824,2,3340,0,2,37290,417,143,251,2,7479,103,2,1,613,2,0,0,140,24,4,0,13,251,213,218,251,3824,2,3340,0,2,37291,409
423,106,14,17822,269,0,6,592,1,0,0,140,8,66,1,8,106,78,238,106,2690,2,3340,0,10,15027,241,423,107,14,17823,269,0,6,592,1,0,0,140,8,66,1,8,107,64,69,107,2690,2,3340,0,10,15028,417
788,29,12,18994,497,0,6,333,2,0,0,109,6,4,1,1,29,214,272,29,2383,2,3340,0,4,14821,409,788,30,12,17342,497,0,6,333,2,0,0,109,6,4,1,1,30,91,193,30,2383,2,3340,0,4,38879,409
505,118,12,21604,810,1,11,613,2,0,0,140,23,52,1,13,118,120,154,118,2544,2,3340,0,14,7765,409,505,119,12,21752,810,1,11,613,2,0,0,140,23,52,1,13,119,195,242,119,2544,2,3340,0,14,7766,409
656,185,12,8779,395,0,8,136,1,0,0,140,3,66,0,7,185,205,254,185,385,2,3340,0,11,11514,411,656,187,12,8780,395,0,8,136,1,0,0,140,3,66,0,7,187,0,2,187,385,2,3340,0,11,11515,411
218,73,13,7791,810,0,9,393,2,1,0,140,23,4,1,13,73,281,55,73,3619,2,3340,0,19,681,409,218,77,13,7792,810,0,9,393,2,1,0,140,23,4,1,13,77,22,107,77,3619,2,3340,0,19,682,409
1110,118,5,2211,745,0,9,56,2,1,0,128,6,4,1,1,118,65,72,118,62,2,3340,0,2,28225,411,1110,121,5,2211,745,0,9,56,2,1,0,128,6,4,1,1,121,120,154,121,62,2,3340,0,2,28226,409
211,77,13,7822,810,0,6,34,2,0,0,140,23,82,1,7,77,22,107,77,3623,2,3340,0,19,706,409,211,78,13,7820,810,0,6,34,2,0,0,140,23,82,1,7,78,5,9,78,3623,2,3340,0,19,705,411
92,124,2,5523,810,2,9,88,2,1,0,140,8,4,1,1,124,261,68,124,3224,2,3340,0,2,35911,411,92,130,2,5523,810,2,9,88,2,1,0,140,8,4,1,1,130,159,128,130,3224,2,3340,0,2,35912,409
681,29,12,8512,810,0,9,262,2,1,0,140,23,0,1,1,29,214,272,29,565,2,3340,0,2,38879,409,681,30,12,8512,810,0,9,262,2,1,0,140,23,0,1,1,30,91,193,30,565,2,1842,0,2,11991,409
984,249,7,16346,650,0,9,99,2,1,0,140,6,4,0,1,249,268,261,249,1630,2,3340,0,4,22577,400,984,251,7,16346,650,0,9,99,2,1,0,140,6,4,0,1,251,213,218,251,1630,2,3340,0,4,22578,409
1180,44,17,11356,798,2,16,110,2,1,0,140,6,4,0,1,44,202,230,44,973,2,3340,0,2,30152,409,1180,47,17,11356,798,2,16,110,2,1,0,140,6,4,0,1,47,47,109,47,973,2,3340,0,2,30152,417
715,27,12,11815,436,0,6,332,2,0,0,55,7,4,1,1,27,151,120,27,1057,2,3340,0,12,38879,409,715,28,12,11816,436,0,6,332,2,0,0,55,7,4,1,1,28,214,272,28,1057,2,3340,0,4,12988,417
662,289,5,11316,400,0,6,420,2,0,0,140,23,4,1,1,289,206,26,289,970,2,3340,0,2,12735,417,662,325,5,11325,400,0,6,420,2,0,0,140,23,4,1,1,325,264,14,325,970,2,3340,0,2,12744,411
382,295,9,16544,247,0,8,613,1,0,0,140,23,65,1,13,295,182,94,295,2895,2,3340,0,11,4912,409,382,297,12,16172,247,0,8,613,1,0,0,140,23,65,1,13,297,184,226,297,2895,2,3340,0,11,4913,409
598,37,16,7650,810,0,9,466,2,1,0,140,23,34,0,1,37,221,221,37,3595,2,3340,0,2,10150,409,598,38,16,7650,810,0,9,466,2,1,0,140,23,34,0,1,38,104,198,38,3595,2,3340,0,2,10151,409
1084,81,12,3813,810,0,6,194,2,0,0,140,24,52,1,13,81,180,219,81,3209,2,3340,0,8,26709,411,1084,87,12,3813,810,0,6,194,2,0,0,140,24,52,1,13,87,17,161,87,3209,2,3340,0,8,26711,409
1059,123,14,5954,705,0,9,68,2,1,0,122,6,72,1,1,123,225,171,123,3281,2,3340,0,2,26951,409,1059,124,14,5954,705,0,9,68,2,1,0,122,6,72,1,1,124,261,68,124,3281,2,3340,0,2,26949,411
294,37,5,12765,198,0,6,382,2,0,0,140,23,4,1,1,37,221,221,37,783,2,3340,0,19,1416,409,294,38,5,12764,198,0,6,382,2,0,0,140,23,4,1,1,38,104,198,38,783,2,3340,0,19,2619,409
1001,89,12,16539,810,1,6,194,2,0,0,140,24,52,1,13,89,123,282,89,1667,2,3340,0,8,22766,411,1001,96,12,16539,810,1,6,194,2,0,0,140,24,52,1,13,96,16,59,96,1667,2,3340,0,8,22767,411
714,171,17,11823,435,0,6,1,2,0,0,140,23,4,1,1,171,116,115,171,1060,2,1956,0,4,12997,411,714,185,17,11824,435,0,6,1,2,0,0,140,23,4,1,1,185,205,254,185,1060,2,3340,0,4,12998,417
789,297,9,16269,810,0,6,250,1,0,0,140,24,31,1,13,297,184,226,297,1480,2,3340,0,11,22121,409,789,301,9,16269,810,0,6,250,1,0,0,140,24,31,1,13,301,218,36,301,1480,2,3340,0,11,22122,409
119,139,16,4283,86,2,6,193,2,0,0,140,8,60,1,13,139,95,186,139,216,2,3340,0,19,37835,409,119,140,16,4283,86,2,6,193,2,0,0,140,8,60,1,13,140,241,174,140,216,2,3340,0,19,37836,409
476,148,12,24029,810,1,11,613,2,0,0,140,23,52,1,13,148,83,248,148,2540,2,3340,0,14,7700,409,476,160,12,2897,810,1,11,613,2,0,0,140,23,52,1,13,160,196,232,160,3297,2,3340,0,14,9599,409
146,96,2,2245,106,2,16,237,2,1,0,16,6,8,1,1,96,16,59,96,70,2,3340,0,2,37520,411,146,115,2,2245,106,2,16,237,2,1,0,16,6,8,1,1,115,18,267,115,70,2,3340,0,2,37523,411
683,185,12,8528,414,0,6,555,2,0,0,140,23,4,1,1,185,205,254,185,567,2,3340,0,4,12007,417,683,285,7,10713,414,0,6,555,2,0,0,140,23,4,1,1,285,14,38,285,886,2,3340,0,4,12547,411
1022,87,5,19585,678,0,9,553,2,1,0,140,6,46,1,1,87,17,161,87,2024,2,3340,0,2,24089,409,1022,88,5,19585,678,0,9,553,2,1,0,140,6,46,1,1,88,149,126,88,2024,2,3340,0,2,24090,409
961,68,7,14103,629,0,6,36,2,0,0,140,6,13,1,1,68,219,82,68,1379,2,3340,0,4,21962,411,961,75,7,14104,629,0,6,36,2,0,0,140,6,13,1,1,75,281,55,75,1379,2,3340,0,4,21963,409
33,171,22,17512,810,2,9,110,2,1,0,140,6,4,1,1,171,116,115,171,1845,2,3016,0,2,32259,411,33,185,22,17512,810,2,9,110,2,1,0,140,6,4,1,1,185,205,254,185,1845,2,3340,0,2,32260,417
1142,26,12,9471,769,2,9,222,2,1,0,86,6,4,1,1,26,3,5,26,400,2,3340,0,2,28767,411,1142,27,12,9471,769,2,9,222,2,1,0,86,6,4,1,1,27,151,120,27,400,2,3340,0,2,28768,409
1085,0,16,1898,810,0,9,316,2,1,0,140,24,13,0,13,0,136,79,0,352,2,3340,0,19,27445,411,1085,23,16,1902,810,0,9,316,2,1,0,140,24,13,0,13,23,238,167,23,352,2,3340,0,19,28733,409
437,30,16,17940,810,0,6,111,2,1,0,140,23,4,1,1,30,91,193,30,2351,2,1090,0,4,5901,409,437,31,7,20503,810,0,6,111,2,1,0,140,23,4,1,1,31,116,115,31,2351,2,1111,0,4,5902,411
1072,139,16,6628,714,0,9,439,2,1,0,140,24,4,0,13,139,95,186,139,3720,2,3340,0,19,27864,409,1072,140,16,6626,714,0,9,439,2,1,0,140,24,4,0,13,140,241,174,140,3720,2,3340,0,19,27865,409
879,142,14,5585,570,0,6,202,2,0,0,140,6,4,1,1,142,94,184,142,3525,2,3340,0,17,38879,409,879,143,14,5585,570,0,6,202,2,0,0,140,6,4,1,1,143,160,129,143,3525,2,3340,0,17,18510,409
7,25,12,14864,6,2,9,173,2,1,0,112,8,4,1,1,25,200,229,25,1475,2,2962,0,14,31079,409,7,26,12,15462,6,2,9,173,2,1,0,112,8,4,1,1,26,3,5,26,1475,2,3340,0,2,31080,411
685,37,12,8842,810,0,9,285,2,1,0,140,23,4,1,1,37,221,221,37,606,2,3340,0,2,12112,409,685,38,12,8842,810,0,9,285,2,1,0,140,23,4,1,1,38,104,198,38,606,2,3340,0,2,12113,409
248,29,17,7839,810,0,6,307,2,0,0,140,23,4,1,13,29,214,272,29,3626,2,183,0,20,719,409,248,30,17,7836,810,0,6,307,2,0,0,140,23,4,1,13,30,91,193,30,3626,2,184,0,20,720,409
149,121,2,931,109,2,16,282,2,1,0,140,6,13,1,7,121,120,154,121,216,2,3340,0,2,37859,409,149,122,14,1773,109,2,16,282,2,1,0,140,6,13,1,7,122,191,243,122,327,2,3340,0,2,37862,409
313,196,13,10626,212,0,6,34,2,0,0,140,23,82,1,13,196,271,40,196,880,2,3340,0,20,2762,411,313,209,13,10625,212,0,6,34,2,0,0,140,23,82,1,13,209,112,271,209,880,2,3340,0,20,2762,411
1102,27,12,5648,738,0,9,79,2,1,0,140,24,44,1,13,27,151,120,27,3233,2,3340,0,2,26850,409,1102,28,12,5648,738,0,9,79,2,1,0,140,24,44,1,13,28,214,272,28,3233,2,3340,0,2,26850,417
389,114,7,15598,253,0,6,258,2,0,0,140,23,82,1,1,114,264,14,114,1528,2,3340,0,4,4600,411,389,115,7,15599,253,0,6,258,2,0,0,140,23,82,1,1,115,18,267,115,1528,2,3340,0,4,4601,411
351,38,7,12016,810,0,6,34,2,0,0,140,23,82,1,1,38,104,198,38,1071,2,3340,0,20,3198,409,351,42,7,12016,810,0,6,34,2,0,0,140,23,82,1,1,42,203,231,42,1071,2,3340,0,20,3200,409
997,25,12,13340,810,0,6,515,2,0,0,140,6,4,1,1,25,200,229,25,1438,2,2541,0,18,22105,409,997,26,12,14528,810,0,6,515,2,0,0,140,6,4,1,1,26,3,5,26,1438,2,3340,0,4,22106,411
211,87,13,7824,810,0,6,34,2,0,0,140,23,82,1,7,87,17,161,87,3623,2,3340,0,19,708,409,211,88,13,7825,810,0,6,34,2,0,0,140,23,82,1,7,88,149,126,88,3623,2,3340,0,12,38879,409
321,148,17,10584,220,1,11,613,2,0,0,140,5,52,1,13,148,83,248,148,719,2,3340,0,14,2516,409,321,152,17,11983,220,1,11,613,2,0,0,140,5,52,1,13,152,263,262,152,718,2,3340,0,14,2496,411
622,115,5,8079,810,0,6,582,2,0,0,140,23,4,1,1,115,18,267,115,500,2,3340,0,2,11835,411,622,116,5,8079,810,0,6,582,2,0,0,140,23,4,1,1,116,58,20,116,500,2,3340,0,9,38879,409
906,146,14,977,590,0,6,371,2,0,0,118,6,28,1,1,146,46,225,146,230,2,3340,0,17,19401,411,906,171,16,5439,590,0,6,371,2,0,0,118,6,28,1,1,171,116,115,171,3503,2,2367,0,19,18444,411
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,25,13,15469,810,1,1,613,2,0,0,140,16,4,1,7,25,200,229,25,1607,2,918,0,15,4867,409
964,29,16,10949,633,0,9,23,2,1,0,140,6,4,1,1,29,214,272,29,916,2,3340,0,19,20891,409,964,30,16,10949,633,0,9,23,2,1,0,140,6,4,1,1,30,91,193,30,916,2,3340,0,19,20895,409
448,34,12,20351,810,0,8,469,1,0,0,140,16,66,0,0,34,205,254,34,2076,2,3340,0,11,6266,411,448,37,12,20359,810,0,8,469,1,0,0,140,16,66,0,0,37,221,221,37,2077,2,3340,0,11,6270,409
633,118,12,859,810,1,11,189,2,0,0,140,23,52,1,13,118,120,154,118,205,2,3340,0,14,11132,409,633,124,12,1202,810,1,11,189,2,0,0,140,23,52,1,13,124,195,242,124,205,2,3340,0,14,11145,409
48,261,18,6257,30,2,18,613,2,1,0,140,3,66,0,7,261,250,258,261,3660,2,3340,0,21,36875,409,48,262,18,6257,30,2,18,613,2,1,0,140,3,66,0,7,262,129,87,262,3660,2,3340,0,21,36874,411
988,139,14,18366,654,0,6,416,2,0,0,91,6,4,0,1,139,95,186,139,1969,2,3340,0,17,23755,409,988,140,14,18364,654,0,6,416,2,0,0,91,6,4,0,1,140,241,174,140,1969,2,3340,0,17,23756,409
71,285,5,23096,51,2,16,485,2,1,0,100,6,4,1,1,285,14,38,285,2819,2,3340,0,2,34441,411,71,325,5,23096,51,2,16,485,2,1,0,100,6,4,1,1,325,264,14,325,2819,2,3340,0,2,34444,411
508,77,12,21567,810,1,11,613,2,0,0,39,23,52,1,13,77,22,107,77,2543,2,3340,0,14,7727,409,508,81,12,21568,810,1,11,613,2,0,0,39,23,52,1,13,81,180,219,81,2543,2,3340,0,14,38879,411
819,48,5,23763,520,0,9,35,2,1,0,93,6,4,0,1,48,280,56,48,2798,2,3340,0,2,15579,409,819,49,5,23765,520,0,9,35,2,1,0,93,6,4,0,1,49,258,110,49,2798,2,3340,0,2,16402,409
984,126,14,18364,650,0,9,99,2,1,0,140,6,4,0,1,126,49,104,126,1969,2,3340,0,17,23727,411,984,129,14,18364,650,0,9,99,2,1,0,140,6,4,0,1,129,75,67,129,1969,2,3340,0,17,23728,411
632,131,9,8653,810,0,8,613,2,0,0,140,23,54,1,13,131,162,131,131,584,2,3340,0,11,38879,409,632,138,9,8654,810,0,8,613,2,0,0,140,23,54,1,13,138,272,32,138,584,2,3340,0,11,12046,409
433,183,11,18549,275,0,6,281,2,0,0,140,23,4,1,1,183,12,27,183,2012,2,3340,0,13,6183,417,433,196,11,18550,275,0,6,281,2,0,0,140,23,4,1,1,196,271,40,196,2012,2,3340,0,13,6183,411
936,168,16,9543,613,0,9,607,2,1,0,140,24,42,1,13,168,153,150,168,410,2,3340,0,19,28848,409,936,169,16,9543,613,0,9,607,2,1,0,140,24,42,1,13,169,155,149,169,410,2,3340,0,19,28848,409
107,141,16,6774,810,2,16,110,2,1,0,140,6,4,1,1,141,95,186,141,3543,2,3340,0,19,36620,409,107,143,16,6774,810,2,16,110,2,1,0,140,6,4,1,1,143,160,129,143,3543,2,3340,0,19,36621,409
409,209,7,16966,265,0,9,154,2,1,0,140,23,44,1,1,209,112,271,209,1709,2,3340,0,4,5274,411,409,285,7,16970,265,0,9,154,2,1,0,140,23,44,1,1,285,14,38,285,1709,2,3340,0,4,5283,411
829,277,7,2297,528,0,9,613,2,0,0,140,25,4,0,13,277,96,185,277,2916,2,3340,0,12,38879,409,829,279,7,2298,528,0,9,613,2,0,0,140,25,4,0,13,279,139,77,279,2917,2,3340,0,4,17094,411
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,25,12,3818,84,2,16,597,2,1,0,140,6,4,0,1,25,200,229,25,3224,2,3181,0,2,35881,409
155,35,12,7344,115,2,11,200,2,1,0,140,6,52,1,1,35,239,7,35,3820,2,3340,0,14,37281,409,155,36,12,7344,115,2,11,200,2,1,0,140,6,52,1,1,36,45,220,36,3820,2,3340,0,14,37281,411
1037,113,14,3573,691,0,6,271,2,0,0,123,8,13,0,13,113,163,142,113,3183,2,3340,0,4,26661,409,1037,116,14,6626,691,0,6,271,2,0,0,123,8,13,0,13,116,58,20,116,3720,2,3340,0,18,27893,409
936,116,14,6626,613,0,9,607,2,1,0,140,24,42,1,13,116,58,20,116,3720,2,3340,0,17,27873,409,936,117,14,6626,613,0,9,607,2,1,0,140,24,42,1,13,117,235,180,117,3720,2,3340,0,17,27873,409
98,122,14,4755,74,2,16,350,2,1,0,140,6,4,1,1,122,191,243,122,3380,2,3340,0,19,36230,409,98,123,14,4755,74,2,16,350,2,1,0,140,6,4,1,1,123,225,171,123,3380,2,3340,0,19,36231,409
757,32,12,16341,468,0,6,483,2,0,0,140,7,25,1,1,32,125,0,32,1857,2,3340,0,2,14269,417,757,33,5,17584,468,0,6,483,2,0,0,140,7,25,1,1,33,128,1,33,1857,2,3340,0,2,14270,409
1169,81,5,15462,788,2,9,92,2,1,0,113,6,4,0,1,81,180,219,81,1475,2,3340,0,2,31103,411,1169,87,5,15462,788,2,9,92,2,1,0,113,6,4,0,1,87,17,161,87,1475,2,3340,0,2,31105,409
1147,285,5,16270,772,2,16,413,2,1,0,140,6,4,0,1,285,14,38,285,1481,2,3340,0,2,31124,411,1147,325,5,16270,772,2,16,413,2,1,0,140,6,4,0,1,325,264,14,325,1481,2,3340,0,2,31128,411
759,142,14,17413,469,0,6,273,2,0,0,140,6,4,1,1,142,94,184,142,1830,2,3340,0,12,38879,409,759,143,14,17413,469,0,6,273,2,0,0,140,6,4,1,1,143,160,129,143,1830,2,3340,0,12,38879,409
87,137,16,3505,65,2,9,344,2,1,0,140,8,4,1,1,137,52,41,137,3176,2,3340,0,19,35674,417,87,138,16,3505,65,2,9,344,2,1,0,140,8,4,1,1,138,272,32,138,3176,2,3340,0,19,35675,409
257,187,14,6856,175,0,9,163,0,1,0,140,23,4,1,13,187,0,2,187,3755,2,3340,0,20,845,411,257,188,14,6857,175,0,9,163,0,1,0,140,23,4,1,13,188,7,29,188,3755,2,3340,0,20,846,415
1193,26,22,12264,810,2,6,112,2,0,0,140,6,4,1,1,26,3,5,26,1098,2,3340,0,2,30355,411,1193,27,22,12264,810,2,6,112,2,0,0,140,6,4,1,1,27,151,120,27,1098,2,3340,0,2,30356,409
11,96,14,23603,9,2,6,200,2,0,0,1,24,53,1,13,96,16,59,96,2904,2,3340,0,7,34717,411,11,115,14,23603,9,2,6,200,2,0,0,1,24,53,1,13,115,18,267,115,2904,2,3340,0,7,34720,417
